Latitude (decimal degrees):	25.033 
Longitude (decimal degrees):	121.565 
Elevation (m):	15 
Radiation database:	PVGIS-ERA5 
 
 
Slope: 30 deg.  
Azimuth: -179 deg.  
Nominal power of the PV system (c-Si) (kWp):	1.0 
System losses (%):	14.0 
time,P,G(i),H_sun,T2m,WS10m,Int 
20200317:1930,0.0,0.0,0.0,17.32,0.28,0.0
20200317:2030,0.0,0.0,0.0,17.3,0.07,0.0
20200317:2130,0.0,0.0,0.0,17.13,0.48,0.0
20200317:2230,7.23,23.71,5.58,16.74,0.76,0.0
20200317:2330,75.14,116.25,19.05,17.1,0.55,0.0
20200318:0030,179.82,242.49,32.44,18.35,0.41,0.0
20200318:0130,226.34,296.12,44.88,19.44,0.41,0.0
20200318:0230,311.91,401.18,55.7,20.17,0.69,0.0
20200318:0330,243.29,314.63,62.85,21.0,0.97,0.0
20200318:0430,160.65,212.57,63.19,20.84,1.72,0.0
20200318:0530,133.07,178.7,56.49,20.05,1.66,0.0
20200318:0630,128.87,174.61,45.88,19.8,1.17,0.0
20200318:0730,83.35,119.97,33.54,20.14,1.45,0.0
20200318:0830,54.7,84.8,20.43,19.63,1.1,0.0
20200318:0930,7.89,21.26,6.97,19.32,0.69,0.0
20200318:1030,0.0,0.0,0.0,18.93,0.21,0.0
20200318:1130,0.0,0.0,0.0,18.27,0.9,0.0
20200318:1230,0.0,0.0,0.0,17.88,0.69,0.0
20200318:1330,0.0,0.0,0.0,17.67,0.41,0.0
20200318:1430,0.0,0.0,0.0,17.32,0.62,0.0
20200318:1530,0.0,0.0,0.0,16.78,0.76,0.0
20200318:1630,0.0,0.0,0.0,16.33,0.83,0.0
20200318:1730,0.0,0.0,0.0,16.18,1.17,0.0
20200318:1830,0.0,0.0,0.0,16.04,1.24,0.0
20200318:1930,0.0,0.0,0.0,16.15,1.17,0.0
20200318:2030,0.0,0.0,0.0,15.96,1.31,0.0
20200318:2130,0.0,0.0,0.0,16.01,1.31,0.0
20200318:2230,13.47,35.63,5.81,15.97,1.24,0.0
20200318:2330,68.11,103.76,19.29,17.22,1.03,0.0
20200319:0030,137.77,187.65,32.71,18.7,0.83,0.0
20200319:0130,195.82,256.82,45.18,19.83,1.03,0.0
20200319:0230,260.42,335.34,56.05,20.62,1.38,0.0
20200319:0330,319.56,408.87,63.25,21.12,1.66,0.0
20200319:0430,313.44,399.0,63.55,21.44,2.21,0.0
20200319:0530,266.97,341.85,56.76,21.09,2.34,0.0
20200319:0630,160.87,213.07,46.07,20.87,2.69,0.0
20200319:0730,80.4,117.58,33.68,20.93,2.41,0.0
20200319:0830,43.97,74.55,20.54,20.38,2.21,0.0
20200319:0930,5.13,17.08,7.07,19.82,2.0,0.0
20200319:1030,0.0,0.0,0.0,19.28,2.0,0.0
20200319:1130,0.0,0.0,0.0,18.73,1.66,0.0
20200319:1230,0.0,0.0,0.0,18.46,1.45,0.0
20200319:1330,0.0,0.0,0.0,18.28,1.52,0.0
20200319:1430,0.0,0.0,0.0,18.05,1.45,0.0
20200319:1530,0.0,0.0,0.0,17.74,1.1,0.0
20200319:1630,0.0,0.0,0.0,17.57,0.9,0.0
20200319:1730,0.0,0.0,0.0,17.47,1.24,0.0
20200319:1830,0.0,0.0,0.0,17.4,1.59,0.0
20200319:1930,0.0,0.0,0.0,17.61,1.59,0.0
20200319:2030,0.0,0.0,0.0,17.36,1.52,0.0
20200319:2130,0.0,0.0,0.0,17.33,1.66,0.0
20200319:2230,5.99,20.23,6.05,17.35,1.93,0.0
20200319:2330,51.49,86.03,19.54,17.81,2.0,0.0
20200320:0030,152.12,207.42,32.98,18.81,2.69,0.0
20200320:0130,285.1,362.47,45.48,19.78,3.79,0.0
20200320:0230,358.71,451.66,56.41,20.68,4.0,0.0
20200320:0330,376.6,474.08,63.66,21.65,4.21,0.0
20200320:0430,311.56,394.45,63.92,21.95,4.28,0.0
20200320:0530,238.85,306.92,57.02,21.98,3.79,0.0
20200320:0630,138.88,187.15,46.25,21.88,3.24,0.0
20200320:0730,132.41,181.03,33.82,21.09,3.03,0.0
20200320:0830,73.98,116.07,20.65,21.04,2.97,0.0
20200320:0930,13.09,35.49,7.17,20.85,2.55,0.0
20200320:1030,0.0,0.0,0.0,20.03,2.07,0.0
20200320:1130,0.0,0.0,0.0,19.4,1.86,0.0
20200320:1230,0.0,0.0,0.0,18.72,1.86,0.0
20200320:1330,0.0,0.0,0.0,18.12,1.93,0.0
20200320:1430,0.0,0.0,0.0,17.65,1.86,0.0
20200320:1530,0.0,0.0,0.0,17.29,1.79,0.0
20200320:1630,0.0,0.0,0.0,16.93,1.86,0.0
20200320:1730,0.0,0.0,0.0,16.57,1.79,0.0
20200320:1830,0.0,0.0,0.0,16.29,1.72,0.0
20200320:1930,0.0,0.0,0.0,16.9,1.52,0.0
20200320:2030,0.0,0.0,0.0,16.6,1.59,0.0
20200320:2130,0.0,0.0,0.0,16.51,1.45,0.0
20200320:2230,22.35,51.08,6.29,16.47,1.45,0.0
20200320:2330,126.62,188.52,19.78,17.39,1.1,0.0
20200321:0030,248.99,334.47,33.24,20.68,0.83,0.0
20200321:0130,354.44,466.8,45.78,22.35,0.62,0.0
20200321:0230,424.8,558.83,56.76,23.7,0.69,0.0
20200321:0330,462.61,609.44,64.06,24.71,0.97,0.0
20200321:0430,425.02,560.23,64.28,25.6,1.03,0.0
20200321:0530,413.21,544.12,57.28,25.87,1.52,0.0
20200321:0630,328.88,437.47,46.43,25.89,1.38,0.0
20200321:0730,241.75,336.94,33.95,26.05,1.1,0.0
20200321:0830,119.87,189.89,20.76,25.71,1.03,0.0
20200321:0930,20.61,52.77,7.27,24.89,0.55,0.0
20200321:1030,0.0,0.0,-6.32,23.5,0.14,0.0
20200321:1130,0.0,0.0,0.0,22.13,0.83,0.0
20200321:1230,0.0,0.0,0.0,21.1,1.1,0.0
20200321:1330,0.0,0.0,0.0,20.29,1.31,0.0
20200321:1430,0.0,0.0,0.0,19.58,1.38,0.0
20200321:1530,0.0,0.0,0.0,19.04,1.38,0.0
20200321:1630,0.0,0.0,0.0,18.73,1.31,0.0
20200321:1730,0.0,0.0,0.0,18.73,1.24,0.0
20200321:1830,0.0,0.0,0.0,18.86,1.17,0.0
20200321:1930,0.0,0.0,0.0,19.25,1.03,0.0
20200321:2030,0.0,0.0,0.0,19.3,1.17,0.0
20200321:2130,0.0,0.0,0.0,18.79,1.31,0.0
20200321:2230,21.56,54.45,6.52,18.35,1.31,0.0
20200321:2330,127.1,194.49,20.03,19.25,0.9,0.0
20200322:0030,248.61,338.98,33.51,22.4,0.55,0.0
20200322:0130,334.32,441.82,46.08,23.91,0.83,0.0
20200322:0230,388.68,508.8,57.11,25.01,1.31,0.0
20200322:0330,417.89,544.61,64.46,25.8,2.0,0.0
20200322:0430,438.59,573.79,64.64,26.47,2.14,0.0
20200322:0530,419.9,551.95,57.54,26.91,2.14,0.0
20200322:0630,344.94,460.85,46.61,27.37,1.79,0.0
20200322:0730,240.03,335.46,34.08,27.1,1.17,0.0
20200322:0830,121.96,194.92,20.87,26.48,0.69,0.0
20200322:0930,21.43,55.32,7.36,25.46,0.69,0.0
20200322:1030,0.0,0.0,-6.22,23.84,1.1,0.0
20200322:1130,0.0,0.0,0.0,22.57,1.1,0.0
20200322:1230,0.0,0.0,0.0,21.94,0.83,0.0
20200322:1330,0.0,0.0,0.0,21.64,0.9,0.0
20200322:1430,0.0,0.0,0.0,21.61,1.17,0.0
20200322:1530,0.0,0.0,0.0,21.27,1.1,0.0
20200322:1630,0.0,0.0,0.0,21.01,0.83,0.0
20200322:1730,0.0,0.0,0.0,20.89,1.31,0.0
20200322:1830,0.0,0.0,0.0,20.53,1.38,0.0
20200322:1930,0.0,0.0,0.0,20.38,1.86,0.0
20200322:2030,0.0,0.0,0.0,20.1,2.07,0.0
20200322:2130,0.0,0.0,0.0,19.94,2.21,0.0
20200322:2230,4.56,18.25,6.76,19.79,2.28,0.0
20200322:2330,32.14,57.61,20.28,19.76,2.55,0.0
20200323:0030,96.27,135.23,33.77,19.8,2.83,0.0
20200323:0130,170.47,222.76,46.38,19.62,3.31,0.0
20200323:0230,271.95,344.36,57.46,20.06,3.79,0.0
20200323:0330,269.67,341.41,64.86,20.49,3.93,0.0
20200323:0430,337.91,424.94,65.0,20.66,4.21,0.0
20200323:0530,322.04,406.15,57.79,20.86,4.28,0.0
20200323:0630,212.59,274.28,46.78,20.85,4.41,0.0
20200323:0730,165.85,221.17,34.22,20.39,3.52,0.0
20200323:0830,83.25,124.7,20.98,20.16,3.79,0.0
20200323:0930,11.93,30.22,7.46,19.55,3.66,0.0
20200323:1030,0.0,0.0,0.0,18.93,3.38,0.0
20200323:1130,0.0,0.0,0.0,18.55,3.17,0.0
20200323:1230,0.0,0.0,0.0,18.32,3.03,0.0
20200323:1330,0.0,0.0,0.0,18.23,2.9,0.0
20200323:1430,0.0,0.0,0.0,18.09,2.9,0.0
20200323:1530,0.0,0.0,0.0,17.93,2.9,0.0
20200323:1630,0.0,0.0,0.0,17.74,3.03,0.0
20200323:1730,0.0,0.0,0.0,17.45,2.76,0.0
20200323:1830,0.0,0.0,0.0,17.3,2.69,0.0
20200323:1930,0.0,0.0,0.0,17.4,2.28,0.0
20200323:2030,0.0,0.0,0.0,17.48,2.41,0.0
20200323:2130,0.0,0.0,-6.58,17.27,2.41,0.0
20200323:2230,21.36,51.26,7.0,17.32,2.41,0.0
20200323:2330,113.82,167.65,20.52,18.08,2.41,0.0
20200324:0030,235.03,309.69,34.04,19.55,2.9,0.0
20200324:0130,320.04,407.83,46.67,21.02,3.52,0.0
20200324:0230,320.05,407.23,57.81,22.03,3.59,0.0
20200324:0330,408.12,517.87,65.26,22.54,3.66,0.0
20200324:0430,318.11,406.25,65.36,23.27,3.59,0.0
20200324:0530,310.45,397.89,58.04,23.19,3.52,0.0
20200324:0630,277.12,357.25,46.96,23.07,3.79,0.0
20200324:0730,200.77,270.86,34.34,22.49,3.86,0.0
20200324:0830,86.23,130.56,21.08,22.12,3.79,0.0
20200324:0930,7.48,20.69,7.56,21.5,3.38,0.0
20200324:1030,0.0,0.0,0.0,20.9,2.76,0.0
20200324:1130,0.0,0.0,0.0,20.53,2.48,0.0
20200324:1230,0.0,0.0,0.0,20.12,2.48,0.0
20200324:1330,0.0,0.0,0.0,19.86,2.41,0.0
20200324:1430,0.0,0.0,0.0,19.54,2.34,0.0
20200324:1530,0.0,0.0,0.0,19.32,2.28,0.0
20200324:1630,0.0,0.0,0.0,19.22,2.34,0.0
20200324:1730,0.0,0.0,0.0,19.09,2.41,0.0
20200324:1830,0.0,0.0,0.0,19.05,2.28,0.0
20200324:1930,0.0,0.0,0.0,19.15,2.07,0.0
20200324:2030,0.0,0.0,0.0,18.85,2.0,0.0
20200324:2130,0.0,0.0,-6.34,18.58,1.86,0.0
20200324:2230,27.16,59.56,7.24,18.2,1.86,0.0
20200324:2330,136.74,201.64,20.77,19.1,1.52,0.0
20200325:0030,268.06,356.94,34.3,21.52,1.79,0.0
20200325:0130,371.02,482.69,46.97,23.32,1.93,0.0
20200325:0230,433.9,563.04,58.16,24.52,2.07,0.0
20200325:0330,454.3,591.06,65.66,25.28,2.0,0.0
20200325:0430,419.19,548.58,65.71,25.93,1.45,0.0
20200325:0530,374.71,496.77,58.29,26.14,0.69,0.0
20200325:0630,267.74,357.53,47.13,26.04,0.48,0.0
20200325:0730,232.5,318.0,34.47,25.54,1.45,0.0
20200325:0830,125.34,194.2,21.19,25.62,1.03,0.0
20200325:0930,20.45,50.3,7.65,25.04,0.62,0.0
20200325:1030,0.0,0.0,-5.93,24.06,0.62,0.0
20200325:1130,0.0,0.0,0.0,22.88,0.97,0.0
20200325:1230,0.0,0.0,0.0,21.91,1.17,0.0
20200325:1330,0.0,0.0,0.0,21.03,1.31,0.0
20200325:1430,0.0,0.0,0.0,20.4,1.31,0.0
20200325:1530,0.0,0.0,0.0,19.97,1.38,0.0
20200325:1630,0.0,0.0,0.0,19.57,1.45,0.0
20200325:1730,0.0,0.0,0.0,19.34,1.45,0.0
20200325:1830,0.0,0.0,0.0,19.22,1.45,0.0
20200325:1930,0.0,0.0,0.0,19.26,1.52,0.0
20200325:2030,0.0,0.0,0.0,19.22,1.52,0.0
20200325:2130,0.0,0.0,-6.1,19.26,1.52,0.0
20200325:2230,25.51,50.47,7.48,19.06,1.66,0.0
20200325:2330,113.48,163.62,21.01,20.17,1.38,0.0
20200326:0030,233.6,312.78,34.56,22.63,1.17,0.0
20200326:0130,347.12,456.16,47.26,24.21,1.03,0.0
20200326:0230,415.82,546.62,58.51,25.49,1.03,0.0
20200326:0330,415.26,544.47,66.06,26.33,1.31,0.0
20200326:0430,376.81,493.57,66.07,26.75,1.59,0.0
20200326:0530,359.64,473.97,58.53,26.31,0.97,0.0
20200326:0630,307.92,412.05,47.29,26.33,0.34,0.0
20200326:0730,241.94,332.71,34.59,26.62,1.03,0.0
20200326:0830,106.31,165.63,21.29,26.29,1.24,0.0
20200326:0930,24.0,57.47,7.75,25.54,0.76,0.0
20200326:1030,0.0,0.0,-5.83,24.54,0.48,0.0
20200326:1130,0.0,0.0,0.0,23.29,0.97,0.0
20200326:1230,0.0,0.0,0.0,22.46,1.52,0.0
20200326:1330,0.0,0.0,0.0,22.12,1.66,0.0
20200326:1430,0.0,0.0,0.0,21.7,1.59,0.0
20200326:1530,0.0,0.0,0.0,21.2,1.45,0.0
20200326:1630,0.0,0.0,0.0,20.71,1.31,0.0
20200326:1730,0.0,0.0,0.0,20.6,0.9,0.0
20200326:1830,0.0,0.0,0.0,20.36,0.97,0.0
20200326:1930,0.0,0.0,0.0,20.22,1.24,0.0
20200326:2030,0.0,0.0,0.0,20.04,1.24,0.0
20200326:2130,0.0,0.0,-5.86,19.84,1.17,0.0
20200326:2230,27.93,57.84,7.71,19.47,1.24,0.0
20200326:2330,122.14,179.03,21.26,20.42,1.24,0.0
20200327:0030,251.32,335.65,34.82,23.01,1.24,0.0
20200327:0130,333.69,439.88,47.55,24.32,0.62,0.0
20200327:0230,409.75,541.99,58.85,25.27,0.41,0.0
20200327:0330,445.16,584.45,66.46,25.83,1.31,0.0
20200327:0430,349.06,453.53,66.42,25.32,1.79,0.0
20200327:0530,229.1,301.88,58.77,24.76,0.9,0.0
20200327:0630,233.72,310.47,47.45,24.59,0.55,0.0
20200327:0730,197.12,267.9,34.71,24.67,0.28,0.0
20200327:0830,102.59,159.53,21.39,24.64,0.55,0.0
20200327:0930,22.49,53.63,7.84,23.62,0.48,0.0
20200327:1030,0.0,0.0,-5.73,22.43,1.72,0.0
20200327:1130,0.0,0.0,0.0,21.11,2.0,0.0
20200327:1230,0.0,0.0,0.0,20.27,2.34,0.0
20200327:1330,0.0,0.0,0.0,20.05,2.28,0.0
20200327:1430,0.0,0.0,0.0,19.87,2.28,0.0
20200327:1530,0.0,0.0,0.0,19.8,2.14,0.0
20200327:1630,0.0,0.0,0.0,19.82,2.0,0.0
20200327:1730,0.0,0.0,0.0,19.96,1.38,0.0
20200327:1830,0.0,0.0,0.0,19.97,0.62,0.0
20200327:1930,0.0,0.0,0.0,19.71,1.1,0.0
20200327:2030,0.0,0.0,0.0,19.7,1.24,0.0
20200327:2130,0.0,0.0,-5.62,19.69,1.45,0.0
20200327:2230,7.14,20.42,7.95,19.56,1.24,0.0
20200327:2330,57.08,87.17,21.5,19.59,1.52,0.0
20200328:0030,54.85,83.8,35.08,19.85,2.07,0.0
20200328:0130,75.67,108.92,47.84,19.4,2.41,0.0
20200328:0230,155.09,203.85,59.2,19.15,2.69,0.0
20200328:0330,150.57,198.1,66.85,19.06,3.03,0.0
20200328:0430,89.45,124.74,66.77,18.42,3.45,0.0
20200328:0530,177.69,227.26,59.01,16.77,4.34,0.0
20200328:0630,77.01,108.9,47.61,16.18,4.07,0.0
20200328:0730,59.1,87.21,34.83,14.98,4.69,0.0
20200328:0830,34.28,57.04,21.49,14.66,4.55,0.0
20200328:0930,1.81,10.3,7.93,14.39,4.62,0.0
20200328:1030,0.0,0.0,-5.63,14.23,4.14,0.0
20200328:1130,0.0,0.0,0.0,14.0,4.0,0.0
20200328:1230,0.0,0.0,0.0,13.85,4.0,0.0
20200328:1330,0.0,0.0,0.0,13.71,3.72,0.0
20200328:1430,0.0,0.0,0.0,13.52,3.66,0.0
20200328:1530,0.0,0.0,0.0,13.36,3.45,0.0
20200328:1630,0.0,0.0,0.0,13.24,3.45,0.0
20200328:1730,0.0,0.0,0.0,13.13,3.45,0.0
20200328:1830,0.0,0.0,0.0,13.09,3.24,0.0
20200328:1930,0.0,0.0,0.0,13.28,3.1,0.0
20200328:2030,0.0,0.0,0.0,13.27,2.76,0.0
20200328:2130,0.0,0.0,-5.38,13.42,2.76,0.0
20200328:2230,16.58,34.61,8.19,13.52,2.55,0.0
20200328:2330,103.74,144.78,21.74,13.88,2.76,0.0
20200329:0030,250.84,316.39,35.34,14.55,3.03,0.0
20200329:0130,380.98,470.78,48.13,15.49,3.38,0.0
20200329:0230,412.96,510.42,59.54,16.6,3.45,0.0
20200329:0330,493.81,613.9,67.25,17.37,3.52,0.0
20200329:0430,486.59,605.81,67.12,18.17,3.59,0.0
20200329:0530,457.17,570.32,59.24,18.66,3.59,0.0
20200329:0630,398.59,501.05,47.77,18.8,3.52,0.0
20200329:0730,283.97,369.0,34.95,19.06,3.66,0.0
20200329:0830,150.43,214.46,21.59,18.91,3.59,0.0
20200329:0930,33.06,66.28,8.03,18.45,3.1,0.0
20200329:1030,0.0,0.0,-5.54,17.82,2.41,0.0
20200329:1130,0.0,0.0,0.0,17.4,2.21,0.0
20200329:1230,0.0,0.0,0.0,16.86,1.93,0.0
20200329:1330,0.0,0.0,0.0,16.34,1.66,0.0
20200329:1430,0.0,0.0,0.0,15.83,1.38,0.0
20200329:1530,0.0,0.0,0.0,15.68,1.17,0.0
20200329:1630,0.0,0.0,0.0,15.55,1.17,0.0
20200329:1730,0.0,0.0,0.0,15.63,1.1,0.0
20200329:1830,0.0,0.0,0.0,15.56,1.1,0.0
20200329:1930,0.0,0.0,0.0,16.52,0.83,0.0
20200329:2030,0.0,0.0,0.0,15.58,1.24,0.0
20200329:2130,0.0,0.0,-5.14,15.18,1.38,0.0
20200329:2230,38.0,71.67,8.42,15.44,1.24,0.0
20200329:2330,90.19,130.22,21.98,16.59,0.97,0.0
20200330:0030,229.38,299.49,35.59,18.23,0.97,0.0
20200330:0130,219.31,283.54,48.42,19.42,0.83,0.0
20200330:0230,303.35,386.38,59.88,19.88,1.1,0.0
20200330:0330,329.22,418.97,67.64,20.66,1.59,0.0
20200330:0430,263.96,337.91,67.46,20.95,2.28,0.0
20200330:0530,236.87,303.55,59.47,20.58,2.83,0.0
20200330:0630,96.52,134.29,47.92,19.95,3.03,0.0
20200330:0730,80.33,114.45,35.06,19.03,2.62,0.0
20200330:0830,38.16,62.41,21.68,18.64,2.48,0.0
20200330:0930,3.87,14.41,8.12,18.22,2.34,0.0
20200330:1030,0.0,0.0,-5.44,17.75,2.21,0.0
20200330:1130,0.0,0.0,0.0,17.37,2.14,0.0
20200330:1230,0.0,0.0,0.0,17.17,2.14,0.0
20200330:1330,0.0,0.0,0.0,17.08,1.93,0.0
20200330:1430,0.0,0.0,0.0,17.0,1.72,0.0
20200330:1530,0.0,0.0,0.0,16.99,1.52,0.0
20200330:1630,0.0,0.0,0.0,16.98,1.52,0.0
20200330:1730,0.0,0.0,0.0,17.0,1.31,0.0
20200330:1830,0.0,0.0,0.0,17.06,1.24,0.0
20200330:1930,0.0,0.0,0.0,17.11,1.03,0.0
20200330:2030,0.0,0.0,0.0,17.03,1.17,0.0
20200330:2130,0.0,0.0,-4.9,17.03,1.24,0.0
20200330:2230,30.58,57.0,8.66,17.0,0.97,0.0
20200330:2330,80.35,116.83,22.22,17.6,1.52,0.0
20200331:0030,177.74,232.73,35.84,18.22,1.45,0.0
20200331:0130,287.78,365.65,48.7,18.94,1.66,0.0
20200331:0230,289.07,367.9,60.21,19.94,1.86,0.0
20200331:0330,319.73,406.13,68.04,20.47,2.07,0.0
20200331:0430,229.68,294.87,67.8,20.82,2.28,0.0
20200331:0530,331.7,421.07,59.69,20.54,2.34,0.0
20200331:0630,269.41,345.17,48.07,20.84,2.34,0.0
20200331:0730,202.01,266.16,35.18,21.36,2.07,0.0
20200331:0830,113.68,162.99,21.78,21.3,1.79,0.0
20200331:0930,16.93,37.04,8.21,20.99,1.38,0.0
20200331:1030,0.0,0.0,-5.34,20.3,1.24,0.0
20200331:1130,0.0,0.0,0.0,19.75,1.17,0.0
20200331:1230,0.0,0.0,0.0,19.41,0.97,0.0
20200331:1330,0.0,0.0,0.0,19.15,0.69,0.0
20200331:1430,0.0,0.0,0.0,19.04,0.28,0.0
20200331:1530,0.0,0.0,0.0,18.74,0.9,0.0
20200331:1630,0.0,0.0,0.0,18.7,1.59,0.0
20200331:1730,0.0,0.0,0.0,18.64,2.0,0.0
20200331:1830,0.0,0.0,0.0,18.31,2.21,0.0
20200331:1930,0.0,0.0,0.0,17.47,2.48,0.0
20200331:2030,0.0,0.0,0.0,17.21,2.21,0.0
20200331:2130,0.0,0.0,-4.66,17.02,2.48,0.0
20200331:2230,5.61,17.7,8.89,16.91,2.48,0.0
20200331:2330,37.01,60.81,22.46,16.79,2.41,0.0
20200401:0030,84.87,118.99,36.09,16.7,2.9,0.0
20200401:0130,100.88,137.34,48.98,16.55,3.31,0.0
20200401:0230,174.72,223.51,60.55,16.21,3.66,0.0
20200401:0330,200.47,253.49,68.43,16.14,3.66,0.0
20200401:0430,202.28,255.56,68.14,16.15,3.59,0.0
20200401:0530,194.98,246.85,59.91,16.33,3.59,0.0
20200401:0630,183.07,233.95,48.22,16.51,3.66,0.0
20200401:0730,123.28,163.82,35.29,16.3,4.14,0.0
20200401:0830,56.77,85.81,21.87,16.0,4.14,0.0
20200401:0930,10.87,25.98,8.3,15.68,3.93,0.0
20200401:1030,0.0,0.0,-5.25,15.45,3.66,0.0
20200401:1130,0.0,0.0,0.0,15.33,3.52,0.0
20200401:1230,0.0,0.0,0.0,15.43,3.52,0.0
20200401:1330,0.0,0.0,0.0,15.47,3.45,0.0
20200401:1430,0.0,0.0,0.0,15.48,3.38,0.0
20200401:1530,0.0,0.0,0.0,15.53,3.24,0.0
20200401:1630,0.0,0.0,0.0,15.45,3.17,0.0
20200401:1730,0.0,0.0,0.0,15.49,3.17,0.0
20200401:1830,0.0,0.0,0.0,15.33,3.03,0.0
20200401:1930,0.0,0.0,0.0,15.42,3.03,0.0
20200401:2030,0.0,0.0,0.0,15.4,2.97,0.0
20200401:2130,0.0,0.0,-4.43,15.72,3.03,0.0
20200401:2230,36.83,69.75,9.13,15.6,3.03,0.0
20200401:2330,120.65,168.48,22.7,16.35,3.52,0.0
20200402:0030,198.5,254.93,36.34,17.19,3.86,0.0
20200402:0130,252.23,316.97,49.26,17.62,3.59,0.0
20200402:0230,238.42,300.78,60.88,17.94,3.52,0.0
20200402:0330,320.81,400.52,68.82,18.04,3.31,0.0
20200402:0430,380.76,472.68,68.48,18.53,3.38,0.0
20200402:0530,292.05,366.91,60.13,19.11,3.38,0.0
20200402:0630,277.95,350.89,48.37,18.96,3.17,0.0
20200402:0730,124.19,167.74,35.4,19.53,3.31,0.0
20200402:0830,54.96,85.51,21.97,18.65,3.24,0.0
20200402:0930,12.5,29.32,8.39,18.05,2.9,0.0
20200402:1030,0.0,0.0,-5.15,17.78,2.69,0.0
20200402:1130,0.0,0.0,0.0,17.68,2.62,0.0
20200402:1230,0.0,0.0,0.0,17.6,2.14,0.0
20200402:1330,0.0,0.0,0.0,17.73,1.93,0.0
20200402:1430,0.0,0.0,0.0,17.34,1.79,0.0
20200402:1530,0.0,0.0,0.0,17.23,1.72,0.0
20200402:1630,0.0,0.0,0.0,17.15,1.59,0.0
20200402:1730,0.0,0.0,0.0,16.98,1.52,0.0
20200402:1830,0.0,0.0,0.0,16.7,1.45,0.0
20200402:1930,0.0,0.0,0.0,16.73,1.52,0.0
20200402:2030,0.0,0.0,0.0,16.69,1.45,0.0
20200402:2130,0.0,0.0,-4.19,16.64,1.31,0.0
20200402:2230,16.9,33.82,9.36,16.49,1.45,0.0
20200402:2330,59.09,88.26,22.93,17.43,1.45,0.0
20200403:0030,78.48,112.04,36.59,18.33,1.38,0.0
20200403:0130,181.58,236.29,49.54,18.93,1.24,0.0
20200403:0230,264.89,338.01,61.21,19.71,1.1,0.0
20200403:0330,369.7,470.64,69.21,20.63,1.45,0.0
20200403:0430,340.59,434.52,68.81,21.52,2.14,0.0
20200403:0530,288.12,366.82,60.34,21.26,2.76,0.0
20200403:0630,187.56,244.08,48.51,20.94,3.03,0.0
20200403:0730,46.3,73.09,35.5,20.52,3.38,0.0
20200403:0830,14.73,31.17,22.06,19.4,3.17,0.0
20200403:0930,2.17,10.92,8.48,18.54,3.1,0.0
20200403:1030,0.0,0.0,-5.05,17.9,2.9,0.0
20200403:1130,0.0,0.0,0.0,17.46,2.55,0.0
20200403:1230,0.0,0.0,0.0,17.22,2.21,0.0
20200403:1330,0.0,0.0,0.0,17.03,2.14,0.0
20200403:1430,0.0,0.0,0.0,16.9,2.07,0.0
20200403:1530,0.0,0.0,0.0,16.81,1.93,0.0
20200403:1630,0.0,0.0,0.0,16.7,1.93,0.0
20200403:1730,0.0,0.0,0.0,16.6,2.0,0.0
20200403:1830,0.0,0.0,0.0,16.5,1.93,0.0
20200403:1930,0.0,0.0,0.0,16.17,1.72,0.0
20200403:2030,0.0,0.0,0.0,16.08,1.93,0.0
20200403:2130,0.0,0.0,-3.95,16.15,2.14,0.0
20200403:2230,9.97,24.55,9.59,16.3,2.62,0.0
20200403:2330,38.37,62.31,23.17,16.36,2.62,0.0
20200404:0030,93.13,128.61,36.83,16.59,2.62,0.0
20200404:0130,104.49,141.92,49.81,16.96,3.03,0.0
20200404:0230,120.25,160.52,61.53,17.08,3.17,0.0
20200404:0330,146.84,191.74,69.6,17.15,3.24,0.0
20200404:0430,170.24,219.29,69.14,17.27,3.45,0.0
20200404:0530,141.73,185.79,60.55,17.15,3.38,0.0
20200404:0630,133.1,175.65,48.65,17.03,3.31,0.0
20200404:0730,95.19,131.14,35.61,16.96,3.45,0.0
20200404:0830,53.18,82.48,22.15,16.78,3.52,0.0
20200404:0930,4.8,15.91,8.57,16.45,3.45,0.0
20200404:1030,0.0,0.0,-4.96,16.11,3.17,0.0
20200404:1130,0.0,0.0,0.0,15.84,3.17,0.0
20200404:1230,0.0,0.0,0.0,15.71,3.17,0.0
20200404:1330,0.0,0.0,0.0,15.58,2.97,0.0
20200404:1430,0.0,0.0,0.0,15.49,2.76,0.0
20200404:1530,0.0,0.0,0.0,15.39,2.55,0.0
20200404:1630,0.0,0.0,0.0,15.27,2.55,0.0
20200404:1730,0.0,0.0,0.0,15.12,2.55,0.0
20200404:1830,0.0,0.0,0.0,15.05,2.62,0.0
20200404:1930,0.0,0.0,0.0,15.15,3.03,0.0
20200404:2030,0.0,0.0,0.0,15.21,3.03,0.0
20200404:2130,0.0,0.0,-3.72,15.22,2.97,0.0
20200404:2230,26.23,51.93,9.82,15.28,2.83,0.0
20200404:2330,126.55,172.46,23.4,15.77,3.1,0.0
20200405:0030,259.43,327.47,37.07,16.58,4.0,0.0
20200405:0130,280.32,348.42,50.08,17.54,4.48,0.0
20200405:0230,344.14,424.56,61.86,17.85,4.62,0.0
20200405:0330,268.06,335.14,69.98,18.16,4.55,0.0
20200405:0430,162.0,209.97,69.46,17.97,4.48,0.0
20200405:0530,99.64,136.22,60.75,17.36,4.28,0.0
20200405:0630,64.08,93.56,48.78,16.67,4.07,0.0
20200405:0730,45.78,71.02,35.71,15.98,3.72,0.0
